x-,method-,F1-mean,F1-std,precision-mean,precision-std,recall-mean,recall-std
1,cossu,0.0010000000000000005,0.0,0.0010000000000000005,0.0,0.0010000000000000005,0.0
1,poerma,0.5144219271657907,0.2898415481509602,0.9334,0.257940690857414,0.3900666666666667,0.2427845801960091
1,secret,0.9768903183537331,0.028446084766084876,0.9747019062808537,0.03857785821467965,0.9800000000000001,0.03162277660168382
1,sqs,0.6192281985883636,0.02918977371793002,0.6666666666666663,6.63485160886875e-17,0.5799999999999998,0.05007930219099009
1,sqsrules_greedywoalph,0.6129438344092626,0.02766009034348537,0.6666666666666663,5.139333957141231e-17,0.5688888888888888,0.046233820278732456
1,sqsrules_splitall,0.6192281985883636,0.02918977371793002,0.6666666666666663,6.63485160886875e-17,0.5799999999999998,0.05007930219099009
1,sqsrules_splitgreedy,0.6129438344092626,0.02766009034348537,0.6666666666666663,5.139333957141231e-17,0.5688888888888888,0.046233820278732456
1,squish,0.6309996906488134,0.020811454484953355,0.6666666666666663,5.93439168722175e-17,0.5999999999999998,0.03779644730092268
1,tns,0.5831774562614658,0.0934484238623775,0.6589770723104055,0.10300723224398609,0.5269259259259259,0.09637055922572581
2,cossu,0.0010000000000000005,0.0,0.0010000000000000005,0.0,0.0010000000000000005,0.0
2,poerma,0.8071974677137965,0.07726291476685881,1.0,0.0,0.6833333333333333,0.10965313275875668
2,secret,0.9903213317847467,0.01521737824779989,0.9812409812409814,0.029345534854410143,1.0,0.0
2,sqs,0.6666666666666663,0.0,0.6666666666666663,0.0,0.6666666666666663,0.0
2,sqsrules_greedywoalph,0.6666666666666663,0.0,0.6666666666666663,0.0,0.6666666666666663,0.0
2,sqsrules_splitall,0.6666666666666663,0.0,0.6666666666666663,0.0,0.6666666666666663,0.0
2,sqsrules_splitgreedy,0.6666666666666663,0.0,0.6666666666666663,0.0,0.6666666666666663,0.0
2,squish,0.6666666666666663,0.0,0.6666666666666663,0.0,0.6666666666666663,0.0
2,tns,0.6249554830263043,0.0828174564999205,0.6898941798941799,0.09338496933945142,0.573388888888889,0.08114780915845439
