x-,method-,F1-mean,F1-std,precision-mean,precision-std,recall-mean,recall-std
1,cossu,0.40402322219210274,0.011037561800847131,0.29231150793650795,0.016485128331233993,0.6559523809523811,0.024917096098954566
1,poerma,0.10592535621820254,0.030731718223845968,0.056905626948482294,0.01681138457793273,0.8287638888888891,0.018104740699675007
1,secret,0.9312039196748122,0.016770284412837972,0.9258658008658008,0.03188210664316721,0.9373015873015872,0.0123117484614733
1,sqs,0.4804653707306442,0.020356303047957814,0.33617511966696756,0.019889710375510055,0.84375,0.0
1,sqsrules_greedywoalph,0.6523468290951567,0.01724839426916292,0.686780753968254,0.0023464705791928072,0.6218353174603177,0.02846711681279779
1,sqsrules_splitall,0.48341760539386813,0.017128881663102547,0.3382224650541163,0.01724362747591476,0.8488568722943721,0.0095979454603104
1,sqsrules_splitgreedy,0.7845039406545143,0.02083520553399182,0.7125701266326264,0.040452976269184024,0.8749652777777776,0.01927726138774479
1,squish,0.5405560980764742,0.01712987892409152,0.39791222858169495,0.018546878263570443,0.84375,0.0
1,tns,0.5479571265999827,0.010270835319424102,0.5216666666666666,0.01151228599844689,0.5772380952380952,0.013479473461441606
2,cossu,0.42068644740916233,,0.30505291005290996,,0.6774999999999998,
2,poerma,0.12394438743106158,0.012524272132814382,0.06702828393203626,0.007312116950253692,0.8305208333333335,0.009057909118146017
2,secret,0.9355215715557642,0.010313594727188262,0.9324385309679424,0.018633738954370448,0.938817693744164,0.006561662199605849
2,sqs,0.5294603298823629,0.012431256238706945,0.38589895966248605,0.013130391685592338,0.84375,0.0
2,sqsrules_greedywoalph,0.6383157452438135,0.02538388643430669,0.6872253787878788,0.000846330421396234,0.5973239087301586,0.04291331896754613
2,sqsrules_splitall,0.5285400489198786,0.013108485695458647,0.38476482709360854,0.013639814111657165,0.84453125,0.0034938562148434196
2,sqsrules_splitgreedy,0.8136391403427179,0.02226158024600037,0.7810501446269109,0.046589134620654435,0.8511111111111112,0.011048457307216944
2,squish,0.5808410850022848,0.02788557013396086,0.4436021042812402,0.03231670367797593,0.84375,0.0
2,tns,0.5651888471212521,0.010377315235594195,0.5539115646258506,0.015934933707642242,0.5771220238095238,0.007436283906662934
3,cossu,0.4242955325021786,0.004145112078374752,0.31776332703056825,0.015971944919210713,0.6414748677248676,0.04610223974164673
3,poerma,0.1302399875409635,0.011750341336700354,0.07070525160671669,0.006890623147410893,0.8314583333333339,0.006038606078763992
3,secret,0.9335239217619018,0.009962375940203804,0.932576400291917,0.013056548630703933,0.9345297619047616,0.008945821156883173
3,sqs,0.5470184440350272,0.013488501151244569,0.4048616948208035,0.014866992553646298,0.84375,0.0
3,sqsrules_greedywoalph,0.5986876750383746,0.06289563527258518,0.687308201058201,0.000590344686715689,0.5371428571428571,0.08886338085228582
3,sqsrules_splitall,0.5470184440350272,0.013488501151244569,0.4048616948208035,0.014866992553646298,0.84375,0.0
3,sqsrules_splitgreedy,0.820116078148218,0.018385989388784895,0.7943988534189923,0.03676468884655389,0.8486772486772486,0.007321384391539434
3,squish,0.5876410467138974,0.013665120208138974,0.45099097712538005,0.01610590371286383,0.84375,0.0
3,tns,0.5683577598875774,0.01033148640928263,0.5657712493599589,0.014276716029850494,0.5712486772486773,0.013082920659016074
4,cossu,0.47439963601592827,0.03202183945522709,0.42632095941824977,0.025109367881859867,0.5347569444444443,0.041858196064882246
4,poerma,0.1359704783599523,0.008056611759279143,0.07408858183886938,0.004776172808600306,0.8280510912698416,0.008923402775636005
4,secret,0.9119079706547826,0.01234793173385546,0.9111979027070483,0.013540670868724519,0.912665674603174,0.012850072742861152
4,sqs,0.5669380113262048,0.010575500022733289,0.4269951108750396,0.011999034581974021,0.84375,0.0
4,sqsrules_greedywoalph,0.5455168341220997,0.08753058207882579,0.6875,0.0,0.46265625000000005,0.10616763497759593
4,sqsrules_splitall,0.5669380113262048,0.010575500022733289,0.4269951108750396,0.011999034581974021,0.84375,0.0
4,sqsrules_splitgreedy,0.820204560466245,0.010349871394037362,0.7964664129752659,0.02197266642277494,0.8458457341269842,0.006770995902032924
4,squish,0.5917282592428478,0.010024702124216054,0.45597605184080453,0.012189971243510683,0.842984693877551,0.0028635133062045676
4,tns,0.5659895633794954,0.009503701981778068,0.5673586914440568,0.011451394329627341,0.5648774801587304,0.014083638519643777
5,cossu,0.45333608886615434,0.01192100013099494,0.43154455398658986,0.03171748418340848,0.479632275132275,0.021615566133056555
5,poerma,0.14497397091286307,0.024462845043981662,0.0797351200033837,0.015414493230745913,0.8253392857142856,0.011950672507625623
5,secret,0.8647285061751581,0.01736355006635277,0.8615802023563452,0.019943237764550283,0.8679717813051142,0.016333005584938408
5,sqs,0.5798008294840069,0.00876775620443351,0.44171850313367195,0.010177269808699273,0.84375,0.0
5,sqsrules_greedywoalph,0.5188241608973373,0.08406221737901584,0.6873630007558578,0.00042167477622546365,0.4255178571428573,0.09558087612193311
5,sqsrules_splitall,0.5799426990644443,0.00823627914622748,0.44166556678157054,0.00960455084491582,0.8445238095238097,0.002024085931293968
5,sqsrules_splitgreedy,0.8173801934908077,0.011502779330099104,0.7877160469760747,0.020687734797186573,0.8496626984126985,0.005501049150044309
5,squish,0.5858815864494369,0.00953450889588857,0.4488277139358213,0.011215175400496486,0.84375,0.0
5,tns,0.5649524482485717,0.01420587911769146,0.5697856364768126,0.013748197544543648,0.5604825396825401,0.019388802901455626
